96564,56457,0,,,,,
96563,96115,0,,,,,
96557,64246,0,,,,,
96552,24931,0,,,,,
96536,41762,0,,,,,
96520,50005,0,,,,,
96510,80289,0,,,,,
96508,65152,0,,,,,
96501,74402,0,,,,,
96491,98913,0,,,,,
96481,72560,0,,,,,
96480,30756,0,,,,,
96467,671,0,,,,,
96465,99318,0,,,,,
96458,67344,0,,,,,
96447,50693,0,,,,,
96430,9604,0,,,,,
96403,52308,0,,,,,
96400,22070,0,,,,,
96395,96809,0,,,,,
96387,31289,0,,,,,
96387,99532,68243,,,,,
96378,32409,0,,,,,
96378,63574,31165,,,,,
96378,98199,34625,,,,,
96373,51681,0,,,,,
96368,20728,0,,,,,
96363,27225,0,,,,,
96360,7269,0,,,,,
96350,80124,0,,,,,
96349,42132,0,,,,,
96346,63814,0,,,,,
96327,32796,0,,,,,
96319,64549,0,,,,,
96311,98642,0,,,,,
96308,2977,0,,,,,
96303,48358,0,,,,,
96301,81660,0,,,,,
96297,18261,0,,,,,
96297,64309,46048,,,,,
96291,28474,0,,,,,
96291,86498,58024,,,,,
96284,86222,0,,,,,
96283,60138,0,,,,,
96273,17093,0,,,,,
96270,92141,0,,,,,
96264,42369,0,,,,,
96263,76735,0,,,,,
96241,43323,0,,,,,
96234,25810,0,,,,,
96201,53669,0,,,,,
96190,24321,0,,,,,
96187,43933,0,,,,,
96175,17426,0,,,,,
96163,62549,0,,,,,
96162,85169,0,,,,,
96141,13668,0,,,,,
96140,13104,0,,,,,
96138,81667,0,,,,,
96123,51464,0,,,,,
96122,36823,0,,,,,
96094,82260,0,,,,,
96092,54782,0,,,,,
96092,75306,20524,,,,,
96081,64487,0,,,,,
96079,20349,0,,,,,
96053,16518,0,,,,,
96009,86638,0,,,,,
96007,43675,0,,,,,
95997,93356,0,,,,,
95982,24076,0,,,,,
95962,87300,0,,,,,
95962,92015,4715,,,,,
95937,31740,0,,,,,
95926,96664,0,,,,,
95915,61251,0,,,,,
95899,23823,0,,,,,
95890,7493,0,,,,,
95887,53150,0,,,,,
95868,96187,0,,,,,
95849,21116,0,,,,,
95848,58919,0,,,,,
95813,45605,0,,,,,
95806,45135,0,,,,,
95800,27027,0,,,,,
95783,90162,0,,,,,
95779,16821,0,,,,,
95773,67308,0,,,,,
95769,45683,0,,,,,
95763,98618,0,,,,,
95757,50968,0,,,,,
95749,51564,0,,,,,
95740,28763,0,,,,,
95727,72384,0,,,,,
95725,21968,0,,,,,
95722,97689,0,,,,,
95714,36549,0,,,,,
95693,18484,0,,,,,
95660,33374,0,,,,,
95659,8371,0,,,,,
95659,76462,68091,,,,,
95654,30076,0,,,,,
95644,38315,0,,,,,
95622,16433,0,,,,,
95611,873,0,,,,,
95609,76211,0,,,,,
95598,62279,0,,,,,
95590,31283,0,,,,,
95584,42580,0,,,,,
95569,44235,0,,,,,
95565,11723,0,,,,,
95564,8005,0,,,,,
95564,12475,4470,,,,,
95556,48079,0,,,,,
95556,95330,47251,,,,,
95528,10100,0,,,,,
95503,93071,0,,,,,
95490,87411,0,,,,,
95478,28977,0,,,,,
95463,3516,0,,,,,
95453,36598,0,,,,,
95452,60704,0,,,,,
95449,85417,0,,,,,
95440,81165,0,,,,,
95420,42675,0,,,,,
95377,9761,0,,,,,
95377,18309,8548,,,,,
95363,63931,0,,,,,
95358,47794,0,,,,,
95347,25876,0,,,,,
95308,42340,0,,,,,
95306,20048,0,,,,,
95306,53936,33888,,,,,
95265,55321,0,,,,,
95258,7013,0,,,,,
95245,68617,0,,,,,
95240,54255,0,,,,,
95240,96036,41781,,,,,
95239,84939,0,,,,,
95232,54068,0,,,,,
95228,43702,0,,,,,
95224,55613,0,,,,,
95177,89796,0,,,,,
95146,14533,0,,,,,
95139,18134,0,,,,,
95129,65631,0,,,,,
95128,39886,0,,,,,
95110,14064,0,,,,,
95091,79081,0,,,,,
95084,85056,0,,,,,
95081,44874,0,,,,,
95063,5767,0,,,,,
95044,40223,0,,,,,
95038,11792,0,,,,,
95025,27825,0,,,,,
95022,94450,0,,,,,
95019,29271,0,,,,,
95004,29157,0,,,,,
95000,61912,0,,,,,
94983,10172,0,,,,,
94975,11746,0,,,,,
94960,77305,0,,,,,
94958,96307,0,,,,,
94931,36509,0,,,,,
94905,19043,0,,,,,
94904,50995,0,,,,,
94887,27093,0,,,,,
94879,1329,0,,,,,
94876,24050,0,,,,,
94870,80691,0,,,,,
94868,96858,0,,,,,
94864,889,0,,,,,
94860,28835,0,,,,,
94858,24333,0,,,,,
94848,70397,0,,,,,
94829,51968,0,,,,,
94799,3650,0,,,,,
94754,77524,0,,,,,
94753,79233,0,,,,,
94749,17877,0,,,,,
94745,5375,0,,,,,
94739,9141,0,,,,,
94728,19111,0,,,,,
94695,47951,0,,,,,
94691,20881,0,,,,,
94681,64925,0,,,,,
94657,95687,0,,,,,
94655,9286,0,,,,,
94625,85850,0,,,,,
94598,82555,0,,,,,
94552,66273,0,,,,,
94547,75936,0,,,,,
94538,14045,0,,,,,
94536,43272,0,,,,,
94528,32700,0,,,,,
94519,41511,0,,,,,
94508,23170,0,,,,,
94507,52817,0,,,,,
94495,94015,0,,,,,
94481,84266,0,,,,,
94472,27047,0,,,,,
94468,23955,0,,,,,
94467,738,0,,,,,
94459,15015,0,,,,,
94453,41340,0,,,,,
94445,21752,0,,,,,
94430,62811,0,,,,,
94423,90141,0,,,,,
94409,72489,0,,,,,
94406,53512,0,,,,,
94401,34558,0,,,,,
94382,55596,0,,,,,
94377,10677,0,,,,,
94368,40174,0,,,,,
94368,46655,6481,,,,,
94363,12218,0,,,,,
94360,84209,0,,,,,
94358,2652,0,,,,,
94351,17913,0,,,,,
94346,49699,0,,,,,
94325,54978,0,,,,,
94317,21331,0,,,,,
94314,34457,0,,,,,
94301,29009,0,,,,,
94293,10598,0,,,,,
94274,70179,0,,,,,
94273,82096,0,,,,,
94267,49885,0,,,,,
94248,54734,0,,,,,
94244,72869,0,,,,,
94232,65931,0,,,,,
94200,40559,0,,,,,
94189,8995,0,,,,,
94189,54129,45134,,,,,
94179,70790,0,,,,,
94171,65009,0,,,,,
94162,24554,0,,,,,
94160,49265,0,,,,,
94155,25370,0,,,,,
94150,71188,0,,,,,
94148,28605,0,,,,,
94108,55131,0,,,,,
94091,98527,0,,,,,
94090,209,0,,,,,
94072,99349,0,,,,,
94063,32777,0,,,,,
94054,70286,0,,,,,
94045,24885,0,,,,,
94036,15582,0,,,,,
94035,41420,0,,,,,
94024,41035,0,,,,,
94023,18629,0,,,,,
94021,22325,0,,,,,
94018,92596,0,,,,,
94009,57119,0,,,,,
93997,9426,0,,,,,
93979,70365,0,,,,,
93965,70564,0,,,,,
93956,41414,0,,,,,
93954,15685,0,,,,,
93947,22749,0,,,,,
93934,97831,0,,,,,
93928,52,0,,,,,
93928,63114,63062,,,,,
93927,11731,0,,,,,
93913,53432,0,,,,,
93913,56725,3293,,,,,
93912,94675,0,,,,,
93911,99541,0,,,,,
93895,24063,0,,,,,
93895,94708,70645,,,,,
93866,43658,0,,,,,
93859,40377,0,,,,,
93857,75997,0,,,,,
93851,29272,0,,,,,
93847,69255,0,,,,,
93846,16240,0,,,,,
93839,52877,0,,,,,
93834,71509,0,,,,,
93832,69806,0,,,,,
93826,27272,0,,,,,
93821,64795,0,,,,,
93812,73455,0,,,,,
93783,93482,0,,,,,
93770,33233,0,,,,,
93738,58344,0,,,,,
93718,65555,0,,,,,
93716,38395,0,,,,,
93714,44652,0,,,,,
93713,90259,0,,,,,
93706,94276,0,,,,,
93701,86725,0,,,,,
93697,74653,0,,,,,
93693,22710,0,,,,,
93664,91327,0,,,,,
93656,5888,0,,,,,
93653,66252,0,,,,,
93651,38821,0,,,,,
93640,26014,0,,,,,
93629,36726,0,,,,,
93617,1545,0,,,,,
93610,53955,0,,,,,
93606,44469,0,,,,,
93579,90073,0,,,,,
93560,80467,0,,,,,
93548,7675,0,,,,,
93542,26358,0,,,,,
93530,2785,0,,,,,
93526,67692,0,,,,,
93514,88874,0,,,,,
93505,348,0,,,,,
93503,65904,0,,,,,
93500,77752,0,,,,,
93494,94621,0,,,,,
93458,62935,0,,,,,
93452,81963,0,,,,,
93441,79510,0,,,,,
93427,55355,0,,,,,
93422,59903,0,,,,,
93421,97185,0,,,,,
93420,92369,0,,,,,
93406,83375,0,,,,,
93400,66491,0,,,,,
93399,93453,0,,,,,
93386,81880,0,,,,,
93356,94900,0,,,,,
93353,30027,0,,,,,
93352,92527,0,,,,,
93340,60188,0,,,,,
93339,87568,0,,,,,
93330,96498,0,,,,,
93318,93351,0,,,,,
93316,9698,0,,,,,
93310,77527,0,,,,,
93289,29123,0,,,,,
93279,47321,0,,,,,
93274,94310,0,,,,,
93264,39707,0,,,,,
93261,3865,0,,,,,
93247,92728,0,,,,,
93246,13399,0,,,,,
93245,60680,0,,,,,
93209,62124,0,,,,,
93204,25071,0,,,,,
93203,29396,0,,,,,
93175,58481,0,,,,,
93158,44694,0,,,,,
93148,93522,0,,,,,
93131,29013,0,,,,,
93121,24376,0,,,,,
93119,62773,0,,,,,
93110,60403,0,,,,,
93105,79158,0,,,,,
93100,97252,0,,,,,
93092,16025,0,,,,,
93091,68468,0,,,,,
93084,90217,0,,,,,
93069,69827,0,,,,,
93066,74314,0,,,,,
93045,31107,0,,,,,
93035,54294,0,,,,,
93029,22434,0,,,,,
93024,44454,0,,,,,
93021,57278,0,,,,,
93010,23569,0,,,,,
93009,46739,0,,,,,
92987,83244,0,,,,,
92969,35746,0,,,,,
92963,96471,0,,,,,
92944,96586,0,,,,,
92941,84479,0,,,,,
92936,32181,0,,,,,
92924,63658,0,,,,,
92900,97863,0,,,,,
92891,47071,0,,,,,
92890,12632,0,,,,,
92890,68628,55996,,,,,
92871,30127,0,,,,,
92870,9595,0,,,,,
92839,87199,0,,,,,
92821,87502,0,,,,,
92814,39627,0,,,,,
92812,25740,0,,,,,
92806,73214,0,,,,,
92798,40372,0,,,,,
92797,2294,0,,,,,
92781,72889,0,,,,,
92775,2116,0,,,,,
92757,51128,0,,,,,
92749,53115,0,,,,,
92729,64114,0,,,,,
92719,26340,0,,,,,
92718,80349,0,,,,,
92718,92331,11982,,,,,
92708,33737,0,,,,,
92683,71835,0,,,,,
92677,36180,0,,,,,
92652,55490,0,,,,,
92630,44582,0,,,,,
92625,48215,0,,,,,
92604,43397,0,,,,,
92593,64386,0,,,,,
92587,92629,0,,,,,
92586,81376,0,,,,,
92583,36393,0,,,,,
92566,99166,0,,,,,
92547,61902,0,,,,,
92542,98864,0,,,,,
92539,17261,0,,,,,
92537,94329,0,,,,,
92523,96797,0,,,,,
92512,39474,0,,,,,
92507,6639,0,,,,,
92496,9037,0,,,,,
92490,9903,0,,,,,
92458,8967,0,,,,,
92441,9836,0,,,,,
92397,99931,0,,,,,
92392,83655,0,,,,,
92362,57123,0,,,,,
92336,55898,0,,,,,
92331,94675,0,,,,,
92315,28610,0,,,,,
92294,86562,0,,,,,
92286,24099,0,,,,,
92286,74845,50746,,,,,
92285,62660,0,,,,,
92284,83402,0,,,,,
92277,80585,0,,,,,
92238,69217,0,,,,,
92230,22424,0,,,,,
92227,9279,0,,,,,
92220,65553,0,,,,,
92212,82892,0,,,,,
92210,44104,0,,,,,
92201,44961,0,,,,,
92200,4203,0,,,,,
92195,9817,0,,,,,
92193,7751,0,,,,,
92178,32398,0,,,,,
92164,9522,0,,,,,
92152,26848,0,,,,,
92147,35392,0,,,,,
92147,85290,49898,,,,,
92132,85557,0,,,,,
92115,73606,0,,,,,
92104,1650,0,,,,,
92090,28100,0,,,,,
92089,42338,0,,,,,
92087,10665,0,,,,,
92085,60176,0,,,,,
92084,68994,0,,,,,
92067,48561,0,,,,,
92056,88722,0,,,,,
92044,5482,0,,,,,
92034,43150,0,,,,,
92020,50766,0,,,,,
92019,39026,0,,,,,
92012,87984,0,,,,,
92006,74669,0,,,,,
91995,39871,0,,,,,
91983,18083,0,,,,,
91974,99004,0,,,,,
91948,19606,0,,,,,
91926,11553,0,,,,,
91917,85353,0,,,,,
91850,46201,0,,,,,
91850,54681,8480,,,,,
91842,32132,0,,,,,
91839,17141,0,,,,,
91835,22240,0,,,,,
91833,91085,0,,,,,
91829,83464,0,,,,,
91802,78460,0,,,,,
91799,31305,0,,,,,
91794,28211,0,,,,,
91787,72845,0,,,,,
91772,11244,0,,,,,
91764,46466,0,,,,,
91764,47635,1169,,,,,
91764,59923,12288,,,,,
91755,40699,0,,,,,
91701,1158,0,,,,,
91669,56351,0,,,,,
91663,56525,0,,,,,
91662,65292,0,,,,,
91639,57131,0,,,,,
91638,47720,0,,,,,
91603,63022,0,,,,,
91596,31920,0,,,,,
91581,11426,0,,,,,
91562,76297,0,,,,,
91544,61021,0,,,,,
91534,50630,0,,,,,
91528,44900,0,,,,,
91521,77,0,,,,,
91484,45753,0,,,,,
91478,25199,0,,,,,
91475,94986,0,,,,,
91467,48631,0,,,,,
91452,17347,0,,,,,
91444,35575,0,,,,,
91440,50834,0,,,,,
91434,81265,0,,,,,
91426,34028,0,,,,,
91419,22141,0,,,,,
91416,64368,0,,,,,
91404,57511,0,,,,,
91393,67969,0,,,,,
91391,92317,0,,,,,
91380,582,0,,,,,
91368,20966,0,,,,,
91367,2593,0,,,,,
91347,26076,0,,,,,
91334,54857,0,,,,,
91328,50226,0,,,,,
91327,4481,0,,,,,
91313,6142,0,,,,,
91308,15331,0,,,,,
91301,42618,0,,,,,
91293,67725,0,,,,,
91273,6478,0,,,,,
91272,50314,0,,,,,
91252,98801,0,,,,,
91246,74040,0,,,,,
91238,65673,0,,,,,
91232,58194,0,,,,,
91223,79949,0,,,,,
91220,90273,0,,,,,
91210,46236,0,,,,,
91207,29811,0,,,,,
91199,23803,0,,,,,
91183,30373,0,,,,,
91182,57099,0,,,,,
91177,65391,0,,,,,
91176,44894,0,,,,,
91172,57507,0,,,,,
91164,84277,0,,,,,
91134,6603,0,,,,,
91126,21772,0,,,,,
91122,99963,0,,,,,
91107,11970,0,,,,,
91105,23637,0,,,,,
91104,90723,0,,,,,
91103,71895,0,,,,,
91101,5612,0,,,,,
91076,28044,0,,,,,
91060,83298,0,,,,,
91059,58027,0,,,,,
91055,90993,0,,,,,
91044,99065,0,,,,,
91010,77153,0,,,,,
91004,93665,0,,,,,
90995,75734,0,,,,,
90991,26377,0,,,,,
90962,90434,0,,,,,
90952,80610,0,,,,,
90902,94840,0,,,,,
90894,81667,0,,,,,
90877,50511,0,,,,,
90876,6717,0,,,,,
90873,1271,0,,,,,
90856,56524,0,,,,,
90847,37298,0,,,,,
90845,70082,0,,,,,
90843,57743,0,,,,,
90827,56651,0,,,,,
90825,89241,0,,,,,
90817,121,0,,,,,
90758,55040,0,,,,,
90758,73271,18231,,,,,
90753,63467,0,,,,,
90751,81907,0,,,,,
90751,97844,15937,,,,,
90748,11117,0,,,,,
90728,18462,0,,,,,
90728,92683,74221,,,,,
90722,71784,0,,,,,
90722,73638,1854,,,,,
90718,3981,0,,,,,
90710,71739,0,,,,,
90703,57724,0,,,,,
90683,69377,0,,,,,
90677,60800,0,,,,,
90671,34873,0,,,,,
90668,96162,0,,,,,
90667,24673,0,,,,,
90663,10955,0,,,,,
90663,77918,66963,,,,,
90654,36904,0,,,,,
90640,80973,0,,,,,
90639,88831,0,,,,,
90633,22901,0,,,,,
90626,54078,0,,,,,
90621,58832,0,,,,,
90591,94360,0,,,,,
90587,66729,0,,,,,
90580,58667,0,,,,,
90573,58270,0,,,,,
90540,76445,0,,,,,
90519,57340,0,,,,,
90518,67940,0,,,,,
90509,93931,0,,,,,
90495,6785,0,,,,,
90494,57131,0,,,,,
90492,21879,0,,,,,
90463,6445,0,,,,,
90461,36633,0,,,,,
90446,51219,0,,,,,
90439,27286,0,,,,,
90429,35351,0,,,,,
90427,67852,0,,,,,
90426,4874,0,,,,,
90422,10870,0,,,,,
90414,92804,0,,,,,
90382,68223,0,,,,,
90369,29792,0,,,,,
90366,6897,0,,,,,
90356,86130,0,,,,,
90353,62258,0,,,,,
90329,19407,0,,,,,
90319,12165,0,,,,,
90318,7239,0,,,,,
90312,77113,0,,,,,
90288,60971,0,,,,,
90286,83411,0,,,,,
90282,59504,0,,,,,
90278,78065,0,,,,,
90276,75875,0,,,,,
90275,52768,0,,,,,
90260,16469,0,,,,,
90251,9604,0,,,,,
90251,65467,55863,,,,,
90239,66953,0,,,,,
90216,10217,0,,,,,
90216,53845,43628,,,,,
90205,84186,0,,,,,
90182,78120,0,,,,,
90178,90776,0,,,,,
90175,80991,0,,,,,
90168,76702,0,,,,,
90160,27031,0,,,,,
90156,5870,0,,,,,
90155,63524,0,,,,,
90155,82024,18500,,,,,
90149,57834,0,,,,,
90148,41299,0,,,,,
90148,95501,54202,,,,,
90144,13033,0,,,,,
90069,25119,0,,,,,
90037,78809,0,,,,,
90011,58284,0,,,,,
90010,70365,0,,,,,
90008,76260,0,,,,,
89993,5265,0,,,,,
89983,16670,0,,,,,
89980,89659,0,,,,,
89979,34437,0,,,,,
89968,85101,0,,,,,
89963,28301,0,,,,,
89963,44987,16686,,,,,
89960,22149,0,,,,,
89956,47812,0,,,,,
89954,1083,0,,,,,
89932,37389,0,,,,,
89912,30515,0,,,,,
89907,12095,0,,,,,
89895,8152,0,,,,,
89873,14572,0,,,,,
89858,30395,0,,,,,
89856,22368,0,,,,,
89855,89645,0,,,,,
89853,25731,0,,,,,
89853,35936,10205,,,,,
89848,3682,0,,,,,
89845,9289,0,,,,,
89842,17,0,,,,,
89839,8725,0,,,,,
89819,63534,0,,,,,
89806,39436,0,,,,,
89804,91208,0,,,,,
89802,96320,0,,,,,
89799,97671,0,,,,,
89797,58662,0,,,,,
89796,47933,0,,,,,
89796,93770,45837,,,,,
89789,52982,0,,,,,
89785,53005,0,,,,,
89784,31310,0,,,,,
89772,63260,0,,,,,
89767,139,0,,,,,
89749,83627,0,,,,,
89747,16077,0,,,,,
89746,92937,0,,,,,
89730,81743,0,,,,,
89718,53154,0,,,,,
89716,64154,0,,,,,
89709,54671,0,,,,,
89679,48207,0,,,,,
89657,51771,0,,,,,
89644,10649,0,,,,,
89638,85893,0,,,,,
89635,4680,0,,,,,
89620,8239,0,,,,,
89605,69494,0,,,,,
89591,14683,0,,,,,
89581,99666,0,,,,,
