9476,,9476,,
9475,,0,,
9473,,9473,,
9472,,9472,,
9471,,0,,
9471,,9471,,
9471,,9471,,
9470,,0,,
9470,,9470,,
9466,,9466,,
9466,,0,,
9466,,9466,,
9465,,9465,,
9464,,0,,
9463,,9463,,
9463,,9463,,
9462,,0,,
9462,,9462,,
9462,,9462,,
9462,,0,,
9461,,9461,,
9461,,9461,,
9460,,0,,
9460,,9460,,
9460,,9460,,
9459,,0,,
9459,,9459,,
9456,,9456,,
9454,,0,,
9454,,9454,,
9453,,9453,,
9453,,0,,
9453,,9453,,
9452,,9452,,
9452,,0,,
9452,,9452,,
9450,,9450,,
9446,,0,,
9443,,9443,,
9442,,9442,,
9442,,0,,
9440,,9440,,
9440,,9440,,
9438,,0,,
9436,,9436,,
9433,,9433,,
9432,,0,,
9430,,9430,,
9429,,9429,,
9428,,0,,
9428,,9428,,
9427,,9427,,
9427,,0,,
9427,,9427,,
9424,,9424,,
9424,,0,,
9424,,9424,,
9423,,9423,,
9423,,0,,
9423,,9423,,
9423,,9423,,
9422,,0,,
9421,,9421,,
9419,,9419,,
9417,,0,,
9417,,9417,,
9415,,9415,,
9415,,0,,
9415,,9415,,
9414,,9414,,
9414,,0,,
9414,,9414,,
9414,,9414,,
9414,,0,,
9413,,9413,,
9412,,9412,,
9411,,0,,
9411,,9411,,
9410,,9410,,
9410,,0,,
9409,,9409,,
9409,,9409,,
9408,,0,,
9408,,9408,,
9408,,9408,,
9407,,0,,
9407,,9407,,
9403,,9403,,
9402,,0,,
9402,,9402,,
9398,,9398,,
9397,,0,,
9396,,9396,,
9396,,9396,,
9393,,0,,
9389,,9389,,
9387,,9387,,
9387,,0,,
9387,,9387,,
9386,,9386,,
9385,,0,,
9385,,9385,,
9384,,9384,,
9383,,0,,
9382,,9382,,
9382,,9382,,
9381,,0,,
9380,,9380,,
9379,,9379,,
9377,,0,,
9376,,9376,,
9373,,9373,,
9372,,0,,
9368,,9368,,
9367,,9367,,
9366,,0,,
9364,,9364,,
9363,,9363,,
9362,,0,,
9361,,9361,,
9359,,9359,,
9359,,0,,
9355,,9355,,
9353,,9353,,
9353,,0,,
9353,,9353,,
9353,,9353,,
9351,,0,,
9348,,9348,,
9348,,9348,,
9348,,0,,
9348,,9348,,
9347,,9347,,
9347,,0,,
9346,,9346,,
9346,,9346,,
9346,,0,,
9346,,9346,,
9346,,9346,,
9345,,0,,
9344,,9344,,
9343,,9343,,
9342,,0,,
9342,,9342,,
9340,,9340,,
9340,,0,,
9339,,9339,,
9336,,9336,,
9335,,0,,
9335,,9335,,
9334,,9334,,
9334,,0,,
9333,,9333,,
9330,,9330,,
9329,,0,,
9328,,9328,,
9327,,9327,,
9327,,0,,
9325,,9325,,
9324,,9324,,
9323,,0,,
9322,,9322,,
9322,,9322,,
9322,,0,,
9322,,9322,,
9320,,9320,,
9320,,0,,
9319,,9319,,
9319,,9319,,
9319,,0,,
9318,,9318,,
9317,,9317,,
9316,,0,,
9316,,9316,,
9315,,9315,,
9315,,0,,
9315,,9315,,
9314,,9314,,
9313,,0,,
9312,,9312,,
9312,,9312,,
9312,,0,,
9311,,9311,,
9311,,9311,,
9311,,0,,
9308,,9308,,
9307,,9307,,
9307,,0,,
9307,,9307,,
9307,,9307,,
9306,,0,,
9306,,9306,,
9306,,9306,,
9305,,0,,
9302,,9302,,
9302,,9302,,
9300,,0,,
9300,,9300,,
9299,,9299,,
9297,,0,,
9297,,9297,,
9295,,9295,,
9295,,0,,
9295,,9295,,
9294,,9294,,
9292,,0,,
9292,,9292,,
9290,,9290,,
9286,,0,,
9284,,9284,,
9283,,9283,,
9282,,0,,
9281,,9281,,
9281,,9281,,
9280,,0,,
9279,,9279,,
9278,,9278,,
9276,,0,,
9271,,9271,,
9271,,9271,,
9270,,0,,
9269,,9269,,
9267,,9267,,
9266,,0,,
9266,,9266,,
9265,,9265,,
9263,,0,,
9262,,9262,,
9261,,9261,,
9261,,0,,
9260,,9260,,
9260,,9260,,
9257,,0,,
9257,,9257,,
9255,,9255,,
9255,,0,,
9255,,9255,,
9255,,9255,,
9254,,0,,
9254,,9254,,
9253,,9253,,
9252,,0,,
9250,,9250,,
9249,,9249,,
9249,,0,,
9249,,9249,,
9248,,9248,,
9247,,0,,
9247,,9247,,
9246,,9246,,
9245,,0,,
9245,,9245,,
9245,,9245,,
9242,,0,,
9242,,9242,,
9237,,9237,,
9236,,0,,
9235,,9235,,
9235,,9235,,
9234,,0,,
9227,,9227,,
9227,,9227,,
9227,,0,,
9226,,9226,,
9225,,9225,,
9225,,0,,
9224,,9224,,
9224,,9224,,
9223,,0,,
9222,,9222,,
9222,,9222,,
9221,,0,,
9220,,9220,,
9220,,9220,,
9218,,0,,
9217,,9217,,
9216,,9216,,
9215,,0,,
9215,,9215,,
9214,,9214,,
9213,,0,,
9213,,9213,,
9212,,9212,,
9212,,0,,
9210,,9210,,
9208,,9208,,
9206,,0,,
9205,,9205,,
9204,,9204,,
9201,,0,,
9200,,9200,,
9199,,9199,,
9196,,0,,
9195,,9195,,
9192,,9192,,
9191,,0,,
9188,,9188,,
9187,,9187,,
9185,,0,,
9185,,9185,,
9184,,9184,,
9182,,0,,
9181,,9181,,
9181,,9181,,
9181,,0,,
9179,,9179,,
9179,,9179,,
9178,,0,,
9177,,9177,,
9176,,9176,,
9176,,0,,
9175,,9175,,
9173,,9173,,
9172,,0,,
9172,,9172,,
9171,,9171,,
9169,,0,,
9169,,9169,,
9168,,9168,,
9168,,0,,
9168,,9168,,
9164,,9164,,
9163,,0,,
9163,,9163,,
9162,,9162,,
9161,,0,,
9161,,9161,,
9160,,9160,,
9158,,0,,
9158,,9158,,
9155,,9155,,
9155,,0,,
9155,,9155,,
9154,,9154,,
9154,,0,,
9153,,9153,,
9153,,9153,,
9151,,0,,
9148,,9148,,
9148,,9148,,
9147,,0,,
9146,,9146,,
9146,,9146,,
9143,,0,,
9142,,9142,,
9141,,9141,,
9139,,0,,
9138,,9138,,
9138,,9138,,
9138,,0,,
9137,,9137,,
9137,,9137,,
9136,,0,,
9136,,9136,,
9135,,9135,,
9135,,0,,
9135,,9135,,
9134,,9134,,
9133,,0,,
9133,,9133,,
9131,,9131,,
9129,,0,,
9129,,9129,,
9128,,9128,,
9127,,0,,
9127,,9127,,
9126,,9126,,
9126,,0,,
9126,,9126,,
9123,,9123,,
9123,,0,,
9119,,9119,,
9119,,9119,,
9116,,0,,
9115,,9115,,
9114,,9114,,
9109,,0,,
9109,,9109,,
9107,,9107,,
9104,,0,,
9103,,9103,,
9102,,9102,,
9096,,0,,
9096,,9096,,
9095,,9095,,
9094,,0,,
9093,,9093,,
9093,,9093,,
9093,,0,,
9092,,9092,,
9091,,9091,,
9091,,0,,
9091,,9091,,
9091,,9091,,
9090,,0,,
9089,,9089,,
9088,,9088,,
9083,,0,,
9081,,9081,,
9079,,9079,,
9078,,0,,
9078,,9078,,
9077,,9077,,
9077,,0,,
9077,,9077,,
9076,,9076,,
9075,,0,,
9075,,9075,,
9075,,9075,,
9074,,0,,
9073,,9073,,
9073,,9073,,
9072,,0,,
9070,,9070,,
9059,,9059,,
9058,,0,,
9058,,9058,,
9058,,9058,,
9056,,0,,
9056,,9056,,
9053,,9053,,
9052,,0,,
9051,,9051,,
9050,,9050,,
9050,,0,,
9050,,9050,,
9049,,9049,,
9047,,0,,
9045,,9045,,
9045,,9045,,
9045,,0,,
9043,,9043,,
9042,,9042,,
9041,,0,,
9038,,9038,,
9038,,9038,,
9038,,0,,
9037,,9037,,
9037,,9037,,
9037,,0,,
9036,,9036,,
9034,,9034,,
9033,,0,,
9032,,9032,,
9031,,9031,,
9031,,0,,
9031,,9031,,
9030,,9030,,
9029,,0,,
9028,,9028,,
9027,,9027,,
9026,,0,,
9024,,9024,,
9024,,9024,,
9023,,0,,
9023,,9023,,
9021,,9021,,
9019,,0,,
9017,,9017,,
9016,,9016,,
9015,,0,,
9014,,9014,,
9013,,9013,,
9013,,0,,
9011,,9011,,
9010,,9010,,
9010,,0,,
9009,,9009,,
9005,,9005,,
9004,,0,,
9004,,9004,,
9004,,9004,,
9004,,0,,
9003,,9003,,
9000,,9000,,
9000,,0,,
8999,,8999,,
8999,,8999,,
8998,,0,,
8998,,8998,,
8998,,8998,,
8996,,0,,
8996,,8996,,
8995,,8995,,
8995,,0,,
8994,,8994,,
8993,,8993,,
8992,,0,,
8989,,8989,,
8988,,8988,,
8987,,0,,
8986,,8986,,
8986,,8986,,
8986,,0,,
8983,,8983,,
8983,,8983,,
8982,,0,,
8981,,8981,,
8980,,8980,,
8975,,0,,
8974,,8974,,
8973,,8973,,
8971,,0,,
8970,,8970,,
8969,,8969,,
8969,,0,,
8969,,8969,,
8967,,8967,,
8967,,0,,
8966,,8966,,
8966,,8966,,
8964,,0,,
8964,,8964,,
8962,,8962,,
8962,,0,,
8960,,8960,,
8960,,8960,,
8960,,0,,
8959,,8959,,
8959,,8959,,
8957,,0,,
8957,,8957,,
8957,,8957,,
8956,,0,,
8956,,8956,,
8956,,8956,,
8955,,0,,
8955,,8955,,
8955,,8955,,
8953,,0,,
8951,,8951,,
8951,,8951,,
8951,,0,,
8951,,8951,,
8951,,8951,,
8950,,0,,
8948,,8948,,
8948,,8948,,
8947,,0,,
8947,,8947,,
8946,,8946,,
8945,,0,,
8944,,8944,,
8943,,8943,,
8942,,0,,
8942,,8942,,
8942,,8942,,
8941,,0,,
8940,,8940,,
8938,,8938,,
8937,,0,,
8937,,8937,,
8937,,8937,,
8934,,0,,
8932,,8932,,
8929,,8929,,
8929,,0,,
8928,,8928,,
8927,,8927,,
8927,,0,,
8926,,8926,,
8925,,8925,,
8924,,0,,
8923,,8923,,
8922,,8922,,
8922,,0,,
8922,,8922,,
8920,,8920,,
8920,,0,,
8918,,8918,,
8917,,8917,,
8917,,0,,
8917,,8917,,
8917,,8917,,
8916,,0,,
8916,,8916,,
8916,,8916,,
8914,,0,,
8913,,8913,,
8912,,8912,,
8911,,0,,
8909,,8909,,
8907,,8907,,
8906,,0,,
8906,,8906,,
8906,,8906,,
8903,,0,,
8902,,8902,,
8902,,8902,,
8901,,0,,
8900,,8900,,
8898,,8898,,
8897,,0,,
8897,,8897,,
8897,,8897,,
8897,,0,,
8896,,8896,,
8896,,8896,,
8893,,0,,
8893,,8893,,
8892,,8892,,
8891,,0,,
8888,,8888,,
8887,,8887,,
8887,,0,,
8887,,8887,,
8886,,8886,,
8885,,0,,
8883,,8883,,
8882,,8882,,
8881,,0,,
8880,,8880,,
8877,,8877,,
8877,,0,,
8876,,8876,,
8876,,8876,,
8875,,0,,
8874,,8874,,
8872,,8872,,
8871,,0,,
8867,,8867,,
8867,,8867,,
8865,,0,,
8864,,8864,,
8863,,8863,,
8856,,0,,
8855,,8855,,
8854,,8854,,
8854,,0,,
8853,,8853,,
8853,,8853,,
8851,,0,,
8849,,8849,,
8848,,8848,,
8848,,0,,
8848,,8848,,
8847,,8847,,
8846,,0,,
8844,,8844,,
8844,,8844,,
8842,,0,,
8842,,8842,,
8840,,8840,,
8836,,0,,
8833,,8833,,
8833,,8833,,
8830,,0,,
8830,,8830,,
8830,,8830,,
8830,,0,,
8829,,8829,,
8828,,8828,,
8828,,0,,
8828,,8828,,
8827,,8827,,
8825,,0,,
8825,,8825,,
8824,,8824,,
8822,,0,,
8820,,8820,,
8818,,8818,,
8818,,0,,
8817,,8817,,
8817,,8817,,
8816,,0,,
8816,,8816,,
8814,,8814,,
8814,,0,,
8813,,8813,,
8813,,8813,,
8812,,0,,
8811,,8811,,
8811,,8811,,
8811,,0,,
8809,,8809,,
8808,,8808,,
8808,,0,,
8807,,8807,,
8805,,8805,,
8804,,0,,
8804,,8804,,
8802,,8802,,
8802,,0,,
8800,,8800,,
8799,,8799,,
8796,,0,,
8795,,8795,,
8794,,8794,,
8794,,0,,
8793,,8793,,
8791,,8791,,
8788,,0,,
8787,,8787,,
8787,,8787,,
8787,,0,,
8785,,8785,,
8785,,8785,,
8784,,0,,
8784,,8784,,
8784,,8784,,
8783,,0,,
8782,,8782,,
8779,,8779,,
8778,,0,,
8778,,8778,,
8778,,8778,,
8777,,0,,
8776,,8776,,
8775,,8775,,
8774,,0,,
8773,,8773,,
8773,,8773,,
8772,,0,,
8771,,8771,,
8769,,8769,,
8769,,0,,
8767,,8767,,
8767,,8767,,
8766,,0,,
8765,,8765,,
8765,,8765,,
8764,,0,,
8756,,8756,,
8756,,8756,,
8755,,0,,
8755,,8755,,
8754,,8754,,
8753,,0,,
8752,,8752,,
8752,,8752,,
8751,,0,,
8750,,8750,,
8749,,8749,,
8748,,0,,
8747,,8747,,
8746,,8746,,
8744,,0,,
8743,,8743,,
8743,,8743,,
8742,,0,,
8742,,8742,,
8742,,8742,,
8741,,0,,
8739,,8739,,
8737,,8737,,
8737,,0,,
8736,,8736,,
8735,,8735,,
8735,,0,,
8735,,8735,,
8735,,8735,,
8734,,0,,
8732,,8732,,
8731,,8731,,
8729,,0,,
8729,,8729,,
8729,,8729,,
8729,,0,,
8728,,8728,,
8727,,8727,,
8727,,0,,
8724,,8724,,
8724,,8724,,
8723,,0,,
8722,,8722,,
8719,,8719,,
8719,,0,,
8719,,8719,,
8718,,8718,,
8714,,0,,
8713,,8713,,
8712,,8712,,
8707,,0,,
8706,,8706,,
8704,,8704,,
8704,,0,,
8703,,8703,,
8703,,8703,,
8703,,0,,
8702,,8702,,
8702,,8702,,
8701,,0,,
8701,,8701,,
8700,,8700,,
8700,,0,,
8700,,8700,,
8697,,8697,,
8694,,0,,
8693,,8693,,
8693,,8693,,
8692,,0,,
8691,,8691,,
8689,,8689,,
8689,,0,,
8688,,8688,,
8686,,8686,,
8683,,0,,
8681,,8681,,
8681,,8681,,
8680,,0,,
8679,,8679,,
8678,,8678,,
8677,,0,,
8675,,8675,,
8675,,8675,,
8673,,0,,
8672,,8672,,
8672,,8672,,
8670,,0,,
8670,,8670,,
8667,,8667,,
8667,,0,,
8666,,8666,,
8666,,8666,,
8665,,0,,
8664,,8664,,
8664,,8664,,
8663,,0,,
8663,,8663,,
8662,,8662,,
8660,,0,,
8660,,8660,,
8659,,8659,,
8658,,0,,
8658,,8658,,
8656,,8656,,
8656,,0,,
8655,,8655,,
8655,,8655,,
8653,,0,,
8651,,8651,,
8649,,8649,,
8644,,0,,
8643,,8643,,
8642,,8642,,
8642,,0,,
8641,,8641,,
8640,,8640,,
8640,,0,,
8640,,8640,,
8640,,8640,,
8638,,0,,
8637,,8637,,
8636,,8636,,
8635,,0,,
8635,,8635,,
8635,,8635,,
8632,,0,,
8631,,8631,,
8631,,8631,,
8630,,0,,
8628,,8628,,
8627,,8627,,
8624,,0,,
8623,,8623,,
8623,,8623,,
8623,,0,,
8623,,8623,,
8620,,8620,,
8620,,0,,
8618,,8618,,
8617,,8617,,
8616,,0,,
8615,,8615,,
8615,,8615,,
8615,,0,,
8614,,8614,,
8610,,8610,,
8608,,0,,
8608,,8608,,
8606,,8606,,
8606,,0,,
8606,,8606,,
8603,,8603,,
8601,,0,,
8601,,8601,,
8600,,8600,,
8599,,0,,
8598,,8598,,
8598,,8598,,
8597,,0,,
8596,,8596,,
8595,,8595,,
8594,,0,,
8593,,8593,,
8590,,8590,,
8589,,0,,
8589,,8589,,
8588,,8588,,
8587,,0,,
8585,,8585,,
8584,,8584,,
8583,,0,,
8583,,8583,,
8583,,8583,,
8582,,0,,
8582,,8582,,
8581,,8581,,
8576,,0,,
8576,,8576,,
8575,,8575,,
8575,,0,,
8572,,8572,,
8572,,8572,,
8571,,0,,
8569,,8569,,
8569,,8569,,
8568,,0,,
8568,,8568,,
8568,,8568,,
8567,,0,,
8566,,8566,,
8564,,8564,,
8562,,0,,
8558,,8558,,
8555,,8555,,
8555,,0,,
8554,,8554,,
8554,,8554,,
8554,,0,,
8554,,8554,,
8553,,8553,,
8553,,0,,
8550,,8550,,
8549,,8549,,
8549,,0,,
8545,,8545,,
8544,,8544,,
8544,,0,,
8542,,8542,,
8541,,8541,,
8539,,0,,
8535,,8535,,
8535,,8535,,
8534,,0,,
8532,,8532,,
8532,,8532,,
8531,,0,,
8531,,8531,,
8531,,8531,,
8530,,0,,
8528,,8528,,
8527,,8527,,
8526,,0,,
8526,,8526,,
8526,,8526,,
8526,,0,,
8525,,8525,,
8524,,8524,,
8521,,0,,
8520,,8520,,
8520,,8520,,
8519,,0,,
8518,,8518,,
8518,,8518,,
8518,,0,,
8518,,8518,,
8517,,8517,,
8515,,0,,
8515,,8515,,
8514,,8514,,
8513,,0,,
8513,,8513,,
8513,,8513,,
8513,,0,,
8512,,8512,,
8510,,8510,,
8510,,0,,
8508,,8508,,
8508,,8508,,
8507,,0,,
8507,,8507,,
8506,,8506,,
8506,,0,,
8504,,8504,,
8503,,8503,,
8503,,0,,
8502,,8502,,
8501,,8501,,
8501,,0,,
8500,,8500,,
8499,,8499,,
8497,,0,,
8494,,8494,,
8492,,8492,,
8490,,0,,
8487,,8487,,
8487,,8487,,
8486,,0,,
8485,,8485,,
8483,,8483,,
8481,,0,,
8481,,8481,,
8480,,8480,,
8480,,0,,
8478,,8478,,
8477,,8477,,
8477,,0,,
8476,,8476,,
8476,,8476,,
8473,,0,,
8472,,8472,,
8471,,8471,,
8471,,0,,
8470,,8470,,
8470,,8470,,
8469,,0,,
8469,,8469,,
8469,,8469,,
8469,,0,,
8464,,8464,,
8462,,8462,,
8461,,0,,
8460,,8460,,
8460,,8460,,
8460,,0,,
8459,,8459,,
8459,,8459,,
8457,,0,,
8457,,8457,,
8457,,8457,,
8455,,0,,
8454,,8454,,
8454,,8454,,
8454,,0,,
8454,,8454,,
8452,,8452,,
8452,,0,,
8452,,8452,,
8449,,8449,,
8449,,0,,
8449,,8449,,
8444,,8444,,
8444,,0,,
8444,,8444,,
8442,,8442,,
8442,,0,,
8441,,8441,,
8440,,8440,,
8440,,0,,
8439,,8439,,
8437,,8437,,
8437,,0,,
8435,,8435,,
8434,,8434,,
8434,,0,,
8431,,8431,,
8431,,8431,,
8429,,0,,
8426,,8426,,
8426,,8426,,
8426,,0,,
8425,,8425,,
8424,,8424,,
8422,,0,,
8421,,8421,,
8420,,8420,,
8420,,0,,
8416,,8416,,
8415,,8415,,
8415,,0,,
8415,,8415,,
8412,,8412,,
8411,,0,,
8411,,8411,,
8411,,8411,,
8410,,0,,
8409,,8409,,
8408,,8408,,
8408,,0,,
8408,,8408,,
8405,,8405,,
8405,,0,,
8404,,8404,,
8401,,8401,,
8401,,0,,
8401,,8401,,
8401,,8401,,
8400,,0,,
8400,,8400,,
8399,,8399,,
8399,,0,,
8397,,8397,,
8396,,8396,,
8396,,0,,
8396,,8396,,
8396,,8396,,
8392,,0,,
8391,,8391,,
8389,,8389,,
8388,,0,,
8386,,8386,,
8386,,8386,,
8385,,0,,
8385,,8385,,
8385,,8385,,
8382,,0,,
8379,,8379,,
8379,,8379,,
8379,,0,,
8377,,8377,,
